Month in	Month out	Bitcoin sum	Total Profit
2011-08	2021-01	132.1717730700000000	4641857.28342138226040860000000000000000
2011-08	2021-02	204.5247521900000000	8483196.1710217720535224000000000000
2011-08	2021-03	67.5802093500000000	3751169.8208502810228843000000000000
2011-08	2021-04	89.3412308800000000	5107601.62909183871469340000000000000000
2011-08	2021-05	51.7092603900000000	2169862.0345289620707306000000000000
2011-08	2021-06	29.2878360900000000	1046673.8568280698291778000000000000
2011-08	2021-07	3.8366458400000000	125059.0791242571798977000000000000
2011-08	2021-08	54.8469231200000000	2694072.0601533216119217000000000000
2011-08	2021-09	9.3220105900000000	413940.1203223520124266000000000000
2011-08	2021-10	80.9185812500000000	4866564.1428852236460782000000000000
2011-08	2021-11	32.3477038500000000	1990208.9958064529375470000000000000
2011-08	2021-12	102.6822131900000000	5372400.8152881438119846000000000000
2011-08	2022-01	8.9092154600000000	355268.52647651770307220000000000000000
2011-08	2022-02	14.5093959700000000	567637.6668130768894916000000000000
2011-08	2022-03	40.7752906100000000	1793143.8297579324353942000000000000
2011-08	2022-04	5.5172861400000000	233431.5858057422992392000000000000
2011-08	2022-05	8.1593203300000000	308418.8917310301934308000000000000
2011-08	2022-06	10.7675174300000000	243147.3056224509663018000000000000
2011-08	2022-07	0.02050000000000000000	407.0008779950750000000000000000
2011-08	2022-08	3.8061449200000000	85864.8560820623828332000000000000
2011-08	2022-09	0.74426561000000000000	14890.8029773028508221000000000000
2011-08	2022-10	105.7857280600000000	2202498.6008397172867212000000000000
2011-08	2022-11	191.4590852400000000	3229497.1327310155840214000000000000
2011-08	2022-12	53.1638028300000000	893531.6498338292924673000000000000
2011-08	2023-01	52.6438953800000000	1202652.3318237330622740000000000000
2011-08	2023-02	12.4599781400000000	274866.3502221152774434000000000000
2011-08	2023-03	1.50953216000000000000	41677.2092025268863696000000000000
2011-08	2023-04	3.4188973400000000	97129.53061829127614180000000000000000
2011-08	2023-05	12.2197045700000000	341466.8307365609280387000000000000
2011-08	2023-06	27.6593539200000000	727751.6158046188574652000000000000
2011-08	2023-07	13.6606064800000000	407728.1606500948645731000000000000
2011-08	2023-08	0.46703527000000000000	13200.5520436616366807000000000000
2011-08	2023-09	63.2491440800000000	1636725.5553970446634736000000000000
2011-08	2023-10	89.0674457000000000	2467964.7682079616891926000000000000
2011-08	2023-11	29.9341171900000000	1117145.0428725591536725000000000000
2011-08	2023-12	38.6577335500000000	1559668.3554111639935303000000000000
2011-08	2024-01	4.8820317500000000	218721.6240202996594350000000000000
2011-08	2024-02	9.5194392200000000	520431.4579049033792825000000000000
2011-08	2024-03	103.8639097400000000	7012496.2189327226705519000000000000
2011-08	2024-04	12.0575727900000000	790716.3776626511187631000000000000
2011-08	2024-05	91.6663187400000000	5808956.0574190940730672000000000000
2011-08	2024-06	14.3583621400000000	889964.9259892110413290000000000000
2011-08	2024-07	58.1554797200000000	3710493.6415633744069170000000000000
2011-08	2024-08	11.0459403600000000	678234.7903838540329522000000000000
